CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016
310,28020,,,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,326589,326592,326905,328393,330519,332492,334187,335030,336877,313,1488,2126,1973,1695,843,1847,1018,4009,4018,4039,4104,4078,4052,635,2788,2625,2706,2761,2880,2963,383,1221,1393,1333,1343,1198,1089,137,508,560,570,623,662,653,-209,-134,144,-20,-182,-1096,155,-72,374,704,550,441,-434,808,2,-107,29,90,-89,79,-50
310,28020,,26077,"Kalamazoo County, MI",County or equivalent,250331,250327,250748,252480,255251,257162,258994,259966,261654,421,1732,2771,1911,1832,972,1688,784,3066,3052,3154,3188,3201,3175,449,2089,1904,1986,2077,2142,2175,335,977,1148,1168,1111,1059,1000,132,482,522,542,587,619,609,-40,348,1094,135,203,-779,78,92,830,1616,677,790,-160,687,-6,-75,7,66,-69,73,1
310,28020,,26159,"Van Buren County, MI",County or equivalent,76258,76265,76157,75913,75268,75330,75193,75064,75223,-108,-244,-645,62,-137,-129,159,234,943,966,885,916,877,877,186,699,721,720,684,738,788,48,244,245,165,232,139,89,5,26,38,28,36,43,44,-169,-482,-950,-155,-385,-317,77,-164,-456,-912,-127,-349,-274,121,8,-32,22,24,-20,6,-51
310,44780,,,"Sturgis, MI",Micropolitan Statistical Area,61295,61295,61288,61062,60946,60938,61035,60843,60853,-7,-226,-116,-8,97,-192,10,217,842,841,802,812,810,795,122,625,586,639,681,598,577,95,217,255,163,131,212,218,4,43,40,35,45,46,46,-110,-464,-415,-228,-71,-369,-227,-106,-421,-375,-193,-26,-323,-181,4,-22,4,22,-8,-81,-27
310,44780,,26149,"St. Joseph County, MI",County or equivalent,61295,61295,61288,61062,60946,60938,61035,60843,60853,-7,-226,-116,-8,97,-192,10,217,842,841,802,812,810,795,122,625,586,639,681,598,577,95,217,255,163,131,212,218,4,43,40,35,45,46,46,-110,-464,-415,-228,-71,-369,-227,-106,-421,-375,-193,-26,-323,-181,4,-22,4,22,-8,-81,-27
312,,,,"Kansas City-Overland Park-Kansas City, MO-KS",Combined Statistical Area,2343008,2343008,2347828,2361056,2377088,2393115,2409515,2424929,2446396,4820,13228,16032,16027,16400,15414,21467,8054,31824,31710,31517,31746,31461,31461,4435,18671,18667,19466,19143,19610,19928,3619,13153,13043,12051,12603,11851,11533,964,3816,4400,3818,4273,4567,4354,284,-3605,-1250,113,-67,-1184,5996,1248,211,3150,3931,4206,3383,10350,-47,-136,-161,45,-409,180,-416
312,11860,,,"Atchison, KS",Micropolitan Statistical Area,16924,16924,16868,16778,16793,16696,16509,16409,16380,-56,-90,15,-97,-187,-100,-29,52,216,206,197,220,183,199,68,186,176,167,166,186,171,-16,30,30,30,54,-3,28,1,0,5,2,3,3,3,-43,-122,-18,-113,-249,-112,-56,-42,-122,-13,-111,-246,-109,-53,2,2,-2,-16,5,12,-4
312,11860,,20005,"Atchison County, KS",County or equivalent,16924,16924,16868,16778,16793,16696,16509,16409,16380,-56,-90,15,-97,-187,-100,-29,52,216,206,197,220,183,199,68,186,176,167,166,186,171,-16,30,30,30,54,-3,28,1,0,5,2,3,3,3,-43,-122,-18,-113,-249,-112,-56,-42,-122,-13,-111,-246,-109,-53,2,2,-2,-16,5,12,-4
312,28140,,,"Kansas City, MO-KS",Metropolitan Statistical Area,2009342,2009338,2013735,2024762,2038675,2053766,2069314,2084464,2104509,4397,11027,13913,15091,15548,15150,20045,7050,27722,27573,27614,27660,27536,27550,3798,15912,15926,16585,16351,16821,17223,3252,11810,11647,11029,11309,10715,10327,740,3025,3290,2876,3285,3509,3376,453,-3607,-882,1096,1311,802,6693,1193,-582,2408,3972,4596,4311,10069,-48,-201,-142,90,-357,124,-351
312,28140,,20091,"Johnson County, KS",County or equivalent,544179,544179,545816,552855,559515,566393,573024,578758,584451,1637,7039,6660,6878,6631,5734,5693,1923,7404,7258,7370,7452,7360,7336,781,3409,3462,3729,3550,3825,3890,1142,3995,3796,3641,3902,3535,3446,249,1133,1018,940,1087,1153,1137,268,1934,1893,2117,1605,694,1001,517,3067,2911,3057,2692,1847,2138,-22,-23,-47,180,37,352,109
312,28140,,20103,"Leavenworth County, KS",County or equivalent,76227,76227,76543,77102,77713,78141,78658,79207,80204,316,559,611,428,517,549,997,229,944,980,934,962,1005,984,118,586,542,580,543,561,592,111,358,438,354,419,444,392,52,61,276,152,144,195,100,152,158,-97,-59,-12,-124,533,204,219,179,93,132,71,633,1,-18,-6,-19,-34,34,-28
312,28140,,20107,"Linn County, KS",County or equivalent,9656,9656,9635,9606,9482,9515,9502,9561,9558,-21,-29,-124,33,-13,59,-3,24,94,105,79,113,109,112,38,107,119,117,115,99,117,-14,-13,-14,-38,-2,10,-5,0,1,0,2,2,2,2,-7,-22,-109,97,-7,58,-13,-7,-21,-109,99,-5,60,-11,0,5,-1,-28,-6,-11,13
312,28140,,20121,"Miami County, KS",County or equivalent,32787,32783,32876,32714,32622,32807,32817,32727,32964,93,-162,-92,185,10,-90,237,112,345,385,333,368,389,407,46,280,236,259,270,290,277,66,65,149,74,98,99,130,0,1,1,1,4,4,4,28,-234,-249,93,-91,-176,104,28,-233,-248,94,-87,-172,108,-1,6,7,17,-1,-17,-1
312,28140,,20209,"Wyandotte County, KS",County or equivalent,157505,157505,157678,157973,159360,160744,161855,163095,163831,173,295,1387,1384,1111,1240,736,627,2766,2730,2800,2678,2773,2755,356,1332,1343,1358,1385,1399,1434,271,1434,1387,1442,1293,1374,1321,94,476,544,533,626,669,667,-188,-1651,-514,-508,-794,-658,-1301,-94,-1175,30,25,-168,11,-634,-4,36,-30,-83,-14,-145,49
312,28140,,29013,"Bates County, MO",County or equivalent,17049,17049,17040,17023,16696,16489,16551,16410,16417,-9,-17,-327,-207,62,-141,7,48,194,185,185,202,190,183,57,223,192,228,207,203,191,-9,-29,-7,-43,-5,-13,-8,1,3,3,2,2,2,2,1,-8,-331,-164,68,-122,23,2,-5,-328,-162,70,-120,25,-2,17,8,-2,-3,-8,-10
312,28140,,29025,"Caldwell County, MO",County or equivalent,9424,9424,9445,9214,9117,9069,9017,9020,9062,21,-231,-97,-48,-52,3,42,23,91,91,86,89,98,98,12,97,112,105,111,88,86,11,-6,-21,-19,-22,10,12,0,1,1,1,1,1,1,10,-269,-74,-31,-26,17,27,10,-268,-73,-30,-25,18,28,0,43,-3,1,-5,-25,2
312,28140,,29037,"Cass County, MO",County or equivalent,99478,99494,99776,99999,100521,100807,100951,101496,102845,282,223,522,286,144,545,1349,354,1204,1202,1201,1172,1166,1169,236,827,869,944,903,874,909,118,377,333,257,269,292,260,7,47,45,56,51,50,48,166,-224,163,-49,-182,127,1021,173,-177,208,7,-131,177,1069,-9,23,-19,22,6,76,20
312,28140,,29047,"Clay County, MO",County or equivalent,221939,221950,222708,225083,227530,230365,233224,235471,239085,758,2375,2447,2835,2859,2247,3614,783,3074,2993,3131,3038,3090,3070,384,1559,1576,1641,1629,1751,1753,399,1515,1417,1490,1409,1339,1317,78,293,290,273,307,320,316,266,671,746,1004,1146,575,2011,344,964,1036,1277,1453,895,2327,15,-104,-6,68,-3,13,-30
312,28140,,29049,"Clinton County, MO",County or equivalent,20743,20743,20732,20648,20474,20482,20271,20635,20610,-11,-84,-174,8,-211,364,-25,42,243,223,231,212,224,237,31,257,258,218,281,251,241,11,-14,-35,13,-69,-27,-4,0,-5,-6,-3,-3,-3,-3,-19,-63,-133,-12,-176,397,-12,-19,-68,-139,-15,-179,394,-15,-3,-2,0,10,37,-3,-6
312,28140,,29095,"Jackson County, MO",County or equivalent,674158,674135,674907,675185,677321,679717,683001,686373,691801,772,278,2136,2396,3284,3372,5428,2444,9583,9675,9476,9658,9329,9423,1440,6120,6045,6156,6099,6224,6473,1004,3463,3630,3320,3559,3105,2950,220,904,901,745,868,907,895,-435,-3927,-2334,-1593,-778,-472,1973,-215,-3023,-1433,-848,90,435,2868,-17,-162,-61,-76,-365,-168,-390
312,28140,,29107,"Lafayette County, MO",County or equivalent,33381,33381,33398,33239,33108,32875,32663,32679,32618,17,-159,-131,-233,-212,16,-61,108,373,370,362,384,387,373,112,299,343,392,366,397,365,-4,74,27,-30,18,-10,8,1,7,5,2,2,3,3,21,-234,-168,-209,-226,0,-58,22,-227,-163,-207,-224,3,-55,-1,-6,5,4,-6,23,-14
312,28140,,29165,"Platte County, MO",County or equivalent,89322,89318,89710,90802,92153,93333,94837,96217,98309,392,1092,1351,1180,1504,1380,2092,277,1150,1141,1178,1098,1157,1155,155,577,585,612,631,624,629,122,573,556,566,467,533,526,38,104,212,172,194,206,204,230,436,580,443,851,639,1418,268,540,792,615,1045,845,1622,2,-21,3,-1,-8,2,-56
312,28140,,29177,"Ray County, MO",County or equivalent,23494,23494,23471,23319,23063,23029,22943,22815,22754,-23,-152,-256,-34,-86,-128,-61,56,257,235,248,234,259,248,32,239,244,246,261,235,266,24,18,-9,2,-27,24,-18,0,-1,0,0,0,0,0,-40,-174,-255,-33,-67,-153,-34,-40,-175,-255,-33,-67,-153,-34,-7,5,8,-3,8,1,-9
312,29940,,,"Lawrence, KS",Metropolitan Statistical Area,110826,110826,111245,112424,113304,114672,116430,117915,119440,419,1179,880,1368,1758,1485,1525,290,1232,1265,1222,1227,1215,1224,119,607,592,711,664,656,655,171,625,673,511,563,559,569,133,540,600,584,633,649,641,109,25,-389,292,561,245,303,242,565,211,876,1194,894,944,6,-11,-4,-19,1,32,12
312,29940,,20045,"Douglas County, KS",County or equivalent,110826,110826,111245,112424,113304,114672,116430,117915,119440,419,1179,880,1368,1758,1485,1525,290,1232,1265,1222,1227,1215,1224,119,607,592,711,664,656,655,171,625,673,511,563,559,569,133,540,600,584,633,649,641,109,25,-389,292,561,245,303,242,565,211,876,1194,894,944,6,-11,-4,-19,1,32,12
312,36840,,,"Ottawa, KS",Micropolitan Statistical Area,25992,25996,26009,25879,25859,25770,25567,25559,25560,13,-130,-20,-89,-203,-8,1,82,337,322,303,315,327,310,90,233,250,236,273,241,255,-8,104,72,67,42,86,55,1,12,6,12,15,15,15,26,-236,-98,-164,-260,-125,-80,27,-224,-92,-152,-245,-110,-65,-6,-10,0,-4,0,16,11
312,36840,,20059,"Franklin County, KS",County or equivalent,25992,25996,26009,25879,25859,25770,25567,25559,25560,13,-130,-20,-89,-203,-8,1,82,337,322,303,315,327,310,90,233,250,236,273,241,255,-8,104,72,67,42,86,55,1,12,6,12,15,15,15,26,-236,-98,-164,-260,-125,-80,27,-224,-92,-152,-245,-110,-65,-6,-10,0,-4,0,16,11
312,41140,,,"St. Joseph, MO-KS",Metropolitan Statistical Area,127329,127329,127242,127756,127992,127728,127313,126708,126565,-87,514,236,-264,-415,-605,-143,388,1596,1614,1495,1554,1499,1469,294,1314,1352,1389,1300,1280,1219,94,282,262,106,254,219,250,38,179,206,181,197,206,205,-220,-18,-221,-542,-819,-992,-538,-182,161,-15,-361,-622,-786,-333,1,71,-11,-9,-47,-38,-60
312,41140,,20043,"Doniphan County, KS",County or equivalent,7945,7945,7948,7951,7869,7844,7833,7756,7664,3,3,-82,-25,-11,-77,-92,19,93,84,84,72,64,61,10,68,82,76,75,74,70,9,25,2,8,-3,-10,-9,1,6,5,5,7,7,7,-4,-24,-87,-33,-12,-68,-92,-3,-18,-82,-28,-5,-61,-85,-3,-4,-2,-5,-3,-6,2
312,41140,,29003,"Andrew County, MO",County or equivalent,17291,17291,17321,17271,17390,17369,17335,17291,17350,30,-50,119,-21,-34,-44,59,31,175,185,173,202,181,189,32,140,171,171,169,175,164,-1,35,14,2,33,6,25,0,0,-1,-1,-1,-1,-1,33,-131,107,-11,-57,-4,39,33,-131,106,-12,-58,-5,38,-2,46,-1,-11,-9,-45,-4
312,41140,,29021,"Buchanan County, MO",County or equivalent,89201,89201,89096,89618,89858,89776,89486,89016,88938,-105,522,240,-82,-290,-470,-78,315,1212,1238,1139,1165,1157,1113,235,972,983,1006,942,926,892,80,240,255,133,223,231,221,35,168,201,176,190,199,198,-231,142,-207,-395,-672,-919,-440,-196,310,-6,-219,-482,-720,-242,11,-28,-9,4,-31,19,-57
312,41140,,29063,"DeKalb County, MO",County or equivalent,12892,12892,12877,12916,12875,12739,12659,12645,12613,-15,39,-41,-136,-80,-14,-32,23,116,107,99,115,97,106,17,134,116,136,114,105,93,6,-18,-9,-37,1,-8,13,2,5,1,1,1,1,1,-18,-5,-34,-103,-78,-1,-45,-16,0,-33,-102,-77,0,-44,-5,57,1,3,-4,-6,-1
312,47660,,,"Warrensburg, MO",Micropolitan Statistical Area,52595,52595,52729,53457,54465,54483,54382,53874,53942,134,728,1008,18,-101,-508,68,192,721,730,686,770,701,709,66,419,371,378,389,426,405,126,302,359,308,381,275,304,51,60,293,163,140,185,114,-41,353,358,-456,-611,-1002,-326,10,413,651,-293,-471,-817,-212,-2,13,-2,3,-11,34,-24
312,47660,,29101,"Johnson County, MO",County or equivalent,52595,52595,52729,53457,54465,54483,54382,53874,53942,134,728,1008,18,-101,-508,68,192,721,730,686,770,701,709,66,419,371,378,389,426,405,126,302,359,308,381,275,304,51,60,293,163,140,185,114,-41,353,358,-456,-611,-1002,-326,10,413,651,-293,-471,-817,-212,-2,13,-2,3,-11,34,-24
314,,,,"Knoxville-Morristown-Sevierville, TN",Combined Statistical Area,1077073,1077235,1078725,1084265,1090491,1095888,1102027,1108628,1117758,1490,5540,6226,5397,6139,6601,9130,2980,11923,12162,12175,11869,12261,12140,2595,11037,11162,11931,11944,12076,11969,385,886,1000,244,-75,185,171,248,926,939,922,1069,1127,1106,885,3971,4279,3788,5178,4575,7765,1133,4897,5218,4710,6247,5702,8871,-28,-243,8,443,-33,714,88
314,28940,,,"Knoxville, TN",Metropolitan Statistical Area,837571,837675,838857,842946,847602,851811,856428,861169,868546,1182,4089,4656,4209,4617,4741,7377,2325,9203,9445,9410,9161,9498,9381,1932,8480,8598,9142,9073,9269,9129,393,723,847,268,88,229,252,170,683,658,639,744,776,758,631,2931,3152,2975,3842,3219,6309,801,3614,3810,3614,4586,3995,7067,-12,-248,-1,327,-57,517,58
314,28940,,47001,"Anderson County, TN",County or equivalent,75129,75094,75126,75179,75326,75420,75347,75698,75936,32,53,147,94,-73,351,238,217,807,801,823,760,800,802,194,877,934,923,934,945,892,23,-70,-133,-100,-174,-145,-90,11,49,54,55,63,67,65,1,132,230,123,83,390,257,12,181,284,178,146,457,322,-3,-58,-4,16,-45,39,6
314,28940,,47009,"Blount County, TN",County or equivalent,123010,123100,123241,123704,124069,124985,126092,127142,128670,141,463,365,916,1107,1050,1528,298,1240,1304,1274,1280,1313,1284,260,1260,1266,1363,1338,1302,1294,38,-20,38,-89,-58,11,-10,30,75,61,55,68,71,71,81,399,285,884,1015,830,1436,111,474,346,939,1083,901,1507,-8,9,-19,66,82,138,31
314,28940,,47013,"Campbell County, TN",County or equivalent,40716,40723,40722,40579,40460,40229,39909,39728,39714,-1,-143,-119,-231,-320,-181,-14,104,403,431,428,419,418,426,94,533,477,551,577,570,575,10,-130,-46,-123,-158,-152,-149,0,-3,-5,-6,-6,-6,-6,-6,-2,-60,-100,-124,-40,170,-6,-5,-65,-106,-130,-46,164,-5,-8,-8,-2,-32,17,-29
314,28940,,47057,"Grainger County, TN",County or equivalent,22657,22656,22714,22733,22649,22681,22830,22835,23072,58,19,-84,32,149,5,237,71,206,229,215,237,224,226,76,238,238,284,301,263,289,-5,-32,-9,-69,-64,-39,-63,0,-1,2,1,1,1,2,61,67,-77,103,209,28,308,61,66,-75,104,210,29,310,2,-15,0,-3,3,15,-10
314,28940,,47093,"Knox County, TN",County or equivalent,432226,432266,433056,436551,440793,444325,448125,451444,456132,790,3495,4242,3532,3800,3319,4688,1276,5088,5274,5203,5140,5341,5285,975,3921,4050,4182,4127,4407,4321,301,1167,1224,1021,1013,934,964,116,519,535,514,591,615,598,357,1991,2467,1761,2224,1538,3020,473,2510,3002,2275,2815,2153,3618,16,-182,16,236,-28,232,106
314,28940,,47105,"Loudon County, TN",County or equivalent,48556,48548,48738,49073,49732,50374,50646,50978,51454,190,335,659,642,272,332,476,117,543,544,534,539,512,511,152,535,573,667,598,626,588,-35,8,-29,-133,-59,-114,-77,8,30,-6,3,6,8,8,216,299,680,735,294,364,547,224,329,674,738,300,372,555,1,-2,14,37,31,74,-2
314,28940,,47129,"Morgan County, TN",County or equivalent,21987,21986,21999,22058,21947,21707,21742,21492,21554,13,59,-111,-240,35,-250,62,55,195,166,215,182,232,217,33,226,204,227,234,243,238,22,-31,-38,-12,-52,-11,-21,0,1,0,0,0,0,0,-3,66,-72,-227,99,-202,89,-3,67,-72,-227,99,-202,89,-6,23,-1,-1,-12,-37,-6
314,28940,,47145,"Roane County, TN",County or equivalent,54181,54193,54159,53856,53506,53035,52773,52726,52874,-34,-303,-350,-471,-262,-47,148,137,511,474,489,446,444,437,129,697,657,733,708,698,714,8,-186,-183,-244,-262,-254,-277,5,18,19,19,23,22,22,-41,-111,-186,-221,19,156,434,-36,-93,-167,-202,42,178,456,-6,-24,0,-25,-42,29,-31
314,28940,,47173,"Union County, TN",County or equivalent,19109,19109,19102,19213,19120,19055,18964,19126,19140,-7,111,-93,-65,-91,162,14,50,210,222,229,158,214,193,19,193,199,212,256,215,218,31,17,23,17,-98,-1,-25,0,-5,-2,-2,-2,-2,-2,-35,90,-115,-83,23,155,48,-35,85,-117,-85,21,153,46,-3,9,1,3,-14,10,-7
314,34100,,,"Morristown, TN",Metropolitan Statistical Area,113951,114193,114247,114824,115140,115434,115673,116702,117320,54,577,316,294,239,1029,618,303,1318,1297,1321,1300,1316,1308,313,1243,1238,1332,1352,1307,1363,-10,75,59,-11,-52,9,-55,11,87,97,122,147,162,163,63,398,156,124,188,789,496,74,485,253,246,335,951,659,-10,17,4,59,-44,69,14
314,34100,,47063,"Hamblen County, TN",County or equivalent,62544,62533,62550,62816,62712,63082,63022,63414,63785,17,266,-104,370,-60,392,371,172,796,761,804,784,768,766,210,676,671,753,794,740,711,-38,120,90,51,-10,28,55,7,71,69,94,112,120,121,55,117,-264,188,-114,195,220,62,188,-195,282,-2,315,341,-7,-42,1,37,-48,49,-25
314,34100,,47089,"Jefferson County, TN",County or equivalent,51407,51660,51697,52008,52428,52352,52651,53288,53535,37,311,420,-76,299,637,247,131,522,536,517,516,548,542,103,567,567,579,558,567,652,28,-45,-31,-62,-42,-19,-110,4,16,28,28,35,42,42,8,281,420,-64,302,594,276,12,297,448,-36,337,636,318,-3,59,3,22,4,20,39
314,35460,,,"Newport, TN",Micropolitan Statistical Area,35662,35642,35644,35372,35450,35287,35230,35096,35219,2,-272,78,-163,-57,-134,123,97,359,399,405,372,399,385,104,427,462,505,528,491,489,-7,-68,-63,-100,-156,-92,-104,10,6,9,7,6,7,6,1,-195,134,-50,101,-74,227,11,-189,143,-43,107,-67,233,-2,-15,-2,-20,-8,25,-6
314,35460,,47029,"Cocke County, TN",County or equivalent,35662,35642,35644,35372,35450,35287,35230,35096,35219,2,-272,78,-163,-57,-134,123,97,359,399,405,372,399,385,104,427,462,505,528,491,489,-7,-68,-63,-100,-156,-92,-104,10,6,9,7,6,7,6,1,-195,134,-50,101,-74,227,11,-189,143,-43,107,-67,233,-2,-15,-2,-20,-8,25,-6
314,42940,,,"Sevierville, TN",Micropolitan Statistical Area,89889,89725,89977,91123,92299,93356,94696,95661,96673,252,1146,1176,1057,1340,965,1012,255,1043,1021,1039,1036,1048,1066,246,887,864,952,991,1009,988,9,156,157,87,45,39,78,57,150,175,154,172,182,179,190,837,837,739,1047,641,733,247,987,1012,893,1219,823,912,-4,3,7,77,76,103,22
314,42940,,47155,"Sevier County, TN",County or equivalent,89889,89725,89977,91123,92299,93356,94696,95661,96673,252,1146,1176,1057,1340,965,1012,255,1043,1021,1039,1036,1048,1066,246,887,864,952,991,1009,988,9,156,157,87,45,39,78,57,150,175,154,172,182,179,190,837,837,739,1047,641,733,247,987,1012,893,1219,823,912,-4,3,7,77,76,103,22
316,,,,"Kokomo-Peru, IN",Combined Statistical Area,119655,119655,119526,119446,119418,118985,118770,118483,118451,-129,-80,-28,-433,-215,-287,-32,309,1400,1346,1407,1352,1353,1362,245,1203,1261,1359,1281,1313,1301,64,197,85,48,71,40,61,17,76,59,53,53,54,52,-210,-403,-170,-554,-299,-326,-82,-193,-327,-111,-501,-246,-272,-30,0,50,-2,20,-40,-55,-63
316,29020,,,"Kokomo, IN",Metropolitan Statistical Area,82752,82752,82727,82856,82914,82840,82739,82581,82568,-25,129,58,-74,-101,-158,-13,224,999,988,1054,950,1001,987,173,867,898,989,943,965,942,51,132,90,65,7,36,45,17,74,52,47,48,50,49,-92,-114,-83,-189,-136,-245,-53,-75,-40,-31,-142,-88,-195,-4,-1,37,-1,3,-20,1,-54
316,29020,,18067,"Howard County, IN",County or equivalent,82752,82752,82727,82856,82914,82840,82739,82581,82568,-25,129,58,-74,-101,-158,-13,224,999,988,1054,950,1001,987,173,867,898,989,943,965,942,51,132,90,65,7,36,45,17,74,52,47,48,50,49,-92,-114,-83,-189,-136,-245,-53,-75,-40,-31,-142,-88,-195,-4,-1,37,-1,3,-20,1,-54
316,37940,,,"Peru, IN",Micropolitan Statistical Area,36903,36903,36799,36590,36504,36145,36031,35902,35883,-104,-209,-86,-359,-114,-129,-19,85,401,358,353,402,352,375,72,336,363,370,338,348,359,13,65,-5,-17,64,4,16,0,2,7,6,5,4,3,-118,-289,-87,-365,-163,-81,-29,-118,-287,-80,-359,-158,-77,-26,1,13,-1,17,-20,-56,-9
316,37940,,18103,"Miami County, IN",County or equivalent,36903,36903,36799,36590,36504,36145,36031,35902,35883,-104,-209,-86,-359,-114,-129,-19,85,401,358,353,402,352,375,72,336,363,370,338,348,359,13,65,-5,-17,64,4,16,0,2,7,6,5,4,3,-118,-289,-87,-365,-163,-81,-29,-118,-287,-80,-359,-158,-77,-26,1,13,-1,17,-20,-56,-9
318,,,,"Lafayette-Opelousas-Morgan City, LA",Combined Statistical Area,604784,604784,605652,608256,611267,616675,622022,626509,627504,868,2604,3011,5408,5347,4487,995,2070,8553,8498,8974,9135,9254,9155,1083,5426,5260,5653,5490,5872,5965,987,3127,3238,3321,3645,3382,3190,169,880,719,671,780,818,822,-266,-1274,-959,1369,1021,71,-3050,-97,-394,-240,2040,1801,889,-2228,-22,-129,13,47,-99,216,33
318,29180,,,"Lafayette, LA",Metropolitan Statistical Area,466750,466747,467615,470685,474223,479634,484965,489865,491528,868,3070,3538,5411,5331,4900,1663,1578,6490,6511,6931,7000,7190,7107,742,3997,3841,4117,4016,4314,4392,836,2493,2670,2814,2984,2876,2715,163,815,650,610,704,737,739,-111,-154,225,1955,1696,1059,-1834,52,661,875,2565,2400,1796,-1095,-20,-84,-7,32,-53,228,43
318,29180,,22001,"Acadia Parish, LA",County or equivalent,61773,61770,61850,61775,61884,62169,62562,62601,62645,80,-75,109,285,393,39,44,211,868,878,882,919,887,875,114,692,617,691,601,677,668,97,176,261,191,318,210,207,8,39,41,43,51,52,52,-22,-280,-184,66,58,-270,-217,-14,-241,-143,109,109,-218,-165,-3,-10,-9,-15,-34,47,2
318,29180,,22045,"Iberia Parish, LA",County or equivalent,73240,73240,73252,73542,73890,73988,73889,73953,73273,12,290,348,98,-99,64,-680,253,1090,986,1090,1072,1148,1113,138,655,673,755,744,720,770,115,435,313,335,328,428,343,20,148,78,69,86,90,92,-119,-286,-35,-317,-495,-452,-1111,-99,-138,43,-248,-409,-362,-1019,-4,-7,-8,11,-18,-2,-4
318,29180,,22055,"Lafayette Parish, LA",County or equivalent,221578,221594,222178,224297,227083,231247,235656,239429,241398,584,2119,2786,4164,4409,3773,1969,754,3084,3129,3407,3495,3506,3477,333,1640,1623,1692,1651,1813,1870,421,1444,1506,1715,1844,1693,1607,116,534,426,399,457,480,480,47,233,844,1998,2075,1469,-132,163,767,1270,2397,2532,1949,348,0,-92,10,52,33,131,14
318,29180,,22099,"St. Martin Parish, LA",County or equivalent,52160,52162,52261,52850,52729,52948,53321,53921,54007,99,589,-121,219,373,600,86,157,689,708,747,745,791,801,61,423,415,461,498,503,502,96,266,293,286,247,288,299,6,41,49,47,52,54,54,0,276,-469,-78,75,223,-316,6,317,-420,-31,127,277,-262,-3,6,6,-36,-1,35,49
318,29180,,22113,"Vermilion Parish, LA",County or equivalent,57999,57981,58074,58221,58637,59282,59537,59961,60205,93,147,416,645,255,424,244,203,759,810,805,769,858,841,96,587,513,518,522,601,582,107,172,297,287,247,257,259,13,53,56,52,58,61,61,-17,-97,69,286,-17,89,-58,-4,-44,125,338,41,150,3,-10,19,-6,20,-33,17,-18
